DateTime,SpCondShallow_uS/cm,ODOShallow_mg/L,TempShallow_C,pHShallow,TurbShallow_NTU+,ChlRFUShallow_RFU,n_obs_SpCondShallow_uS/cm,n_obs_ODOShallow_mg/L,n_obs_TempShallow_C,n_obs_pHShallow,n_obs_TurbShallow_NTU+,n_obs_ChlRFUShallow_RFU
2019-03-03,,,,,,,0,0,0,0,0,0
2019-03-04,,,,,,,0,0,0,0,0,0
2019-03-05,,,,,,,0,0,0,0,0,0
2019-03-06,,,,,,,0,0,0,0,0,0
2019-03-07,,,,,,,0,0,0,0,0,0
2019-03-08,,,,,,,0,0,0,0,0,0
2019-03-09,,,,,,,0,0,0,0,0,0
2019-03-10,,,,,,,0,0,0,0,0,0
2019-03-11,,,,,,,0,0,0,0,0,0
2019-03-12,,,,,,,0,0,0,0,0,0
2019-03-13,,,,,,,0,0,0,0,0,0
2019-03-14,,,,,,,0,0,0,0,0,0
2019-03-15,,,,,,,0,0,0,0,0,0
2019-03-16,,,,,,,0,0,0,0,0,0
2019-03-17,,,,,,,0,0,0,0,0,0
2019-03-18,,,,,,,0,0,0,0,0,0
2019-03-19,,,,,,,0,0,0,0,0,0
2019-03-20,,,,,,,0,0,0,0,0,0
2019-03-21,,,,,,,0,0,0,0,0,0
2019-03-22,,,,,,,0,0,0,0,0,0
2019-03-23,,,,,,,0,0,0,0,0,0
2019-03-24,,,,,,,0,0,0,0,0,0
2019-03-25,,,,,,,0,0,0,0,0,0
2019-03-26,,,,,,,0,0,0,0,0,0
2019-03-27,,,,,,,0,0,0,0,0,0
2019-03-28,,,,,,,0,0,0,0,0,0
2019-03-29,,,,,,,0,0,0,0,0,0
2019-03-30,,,,,,,0,0,0,0,0,0
2019-03-31,,,,,,,0,0,0,0,0,0
2019-04-01,,,,,,,0,0,0,0,0,0
2019-04-02,,,,,,,0,0,0,0,0,0
2019-04-03,,,,,,,0,0,0,0,0,0
2019-04-04,,,,,,,0,0,0,0,0,0
2019-04-05,,,,,,,0,0,0,0,0,0
2019-04-06,,,,,,,0,0,0,0,0,0
2019-04-07,,,,,,,0,0,0,0,0,0
2019-04-08,,,,,,,0,0,0,0,0,0
2019-04-09,,,,,,,0,0,0,0,0,0
2019-04-10,,,,,,,0,0,0,0,0,0
2019-04-11,,,,,,,0,0,0,0,0,0
2019-04-12,,,,,,,0,0,0,0,0,0
2019-04-13,,,,,,,0,0,0,0,0,0
2019-04-14,,,,,,,0,0,0,0,0,0
2019-04-15,,,,,,,0,0,0,0,0,0
2019-04-16,,,,,,,0,0,0,0,0,0
2019-04-17,,,,,,,0,0,0,0,0,0
2019-04-18,,,,,,,0,0,0,0,0,0
2019-04-19,,,,,,,0,0,0,0,0,0
2019-04-20,,,,,,,0,0,0,0,0,0
2019-04-21,,,,,,,0,0,0,0,0,0
2019-04-22,,,,,,,0,0,0,0,0,0
2019-04-23,,,,,,,0,0,0,0,0,0
2019-04-24,,,,,,,0,0,0,0,0,0
2019-04-25,,,,,,,0,0,0,0,0,0
2019-04-26,,,,,,,0,0,0,0,0,0
2019-04-27,,,,,,,0,0,0,0,0,0
2019-04-28,,,,,,,0,0,0,0,0,0
2019-04-29,,,,,,,0,0,0,0,0,0
2019-04-30,,,,,,,0,0,0,0,0,0
2019-05-01,,,,,,,0,0,0,0,0,0
2019-05-02,,,,,,,0,0,0,0,0,0
2019-05-03,,,,,,,0,0,0,0,0,0
2019-05-04,,,,,,,0,0,0,0,0,0
2019-05-05,,,,,,,0,0,0,0,0,0
2019-05-06,,,,,,,0,0,0,0,0,0
2019-05-07,,,,,,,0,0,0,0,0,0
2019-05-08,,,,,,,0,0,0,0,0,0
2019-05-09,,,,,,,0,0,0,0,0,0
2019-05-10,,,,,,,0,0,0,0,0,0
2019-05-11,,,,,,,0,0,0,0,0,0
2019-05-12,,,,,,,0,0,0,0,0,0
2019-05-13,,,,,,,0,0,0,0,0,0
2019-05-14,,,,,,,0,0,0,0,0,0
2019-05-15,,,,,,,0,0,0,0,0,0
2019-05-16,,,,,,,0,0,0,0,0,0
2019-05-17,,,,,,,0,0,0,0,0,0
2019-05-18,,,,,,,0,0,0,0,0,0
2019-05-19,,,,,,,0,0,0,0,0,0
2019-05-20,,,,,,,0,0,0,0,0,0
2019-05-21,,,,,,,0,0,0,0,0,0
2019-05-22,,,,,,,0,0,0,0,0,0
2019-05-23,,,,,,,0,0,0,0,0,0
2019-05-24,,,,,,,0,0,0,0,0,0
2019-05-25,,,,,,,0,0,0,0,0,0
2019-05-26,,,,,,,0,0,0,0,0,0
2019-05-27,,,,,,,0,0,0,0,0,0
2019-05-28,,,,,,,0,0,0,0,0,0
2019-05-29,,,,,,,0,0,0,0,0,0
2019-05-30,576.0,9.08,16.91,7.99,0.2,0.8,43,43,43,43,43,43
2019-05-31,576.0,8.67,16.99,7.99,0.2,0.8,135,135,135,135,135,135
2019-06-01,576.0,8.5,17.26,7.99,0.3,0.7,139,139,139,139,139,139
2019-06-02,578.0,8.71,17.57,8.024999999999999,0.2,0.8,144,144,144,144,142,144
2019-06-03,574.0,8.54,17.84,8.0,0.35,0.75,124,124,124,124,124,124
2019-06-04,575.0,8.37,18.02,7.99,0.2,0.7,131,131,131,131,131,131
2019-06-05,576.0,8.4,18.509999999999998,7.98,0.5,0.7,144,144,144,144,144,144
2019-06-06,574.0,8.59,18.79,8.04,0.6,0.8,131,131,131,131,131,131
2019-06-07,575.0,8.35,18.83,8.02,0.4,0.7,137,137,137,137,137,137
2019-06-08,574.0,8.24,18.715,8.02,0.5,0.7,131,136,136,136,136,136
2019-06-09,576.0,8.274999999999999,17.685000000000002,8.02,1.3,0.7,144,144,144,144,144,144
2019-06-10,571.0,8.87,17.1,8.08,2.0,0.9,139,139,139,139,139,139
2019-06-11,579.0,8.815000000000001,17.01,8.09,1.1,0.7,144,144,144,144,144,144
2019-06-12,578.0,8.57,17.395,8.11,1.0,0.6,144,144,144,144,144,144
2019-06-13,578.0,8.46,17.51,8.1,0.8,0.7,131,131,131,131,131,131
2019-06-14,574.0,8.535,17.9,8.15,0.4,0.6,144,144,144,144,142,144
2019-06-15,572.0,8.65,18.455,8.15,0.45,0.7,144,144,144,144,144,144
2019-06-16,573.0,8.38,18.38,8.11,1.1,0.8,144,144,144,144,144,144
2019-06-17,573.0,7.945,18.03,8.07,0.9,0.8,144,144,144,144,144,144
2019-06-18,573.0,8.07,17.955,8.07,0.7,0.8,144,144,144,144,144,144
2019-06-19,572.0,8.45,18.58,8.11,0.5,0.7,144,144,144,144,144,144
2019-06-20,569.0,7.94,18.66,8.06,1.5,0.7,127,127,127,127,127,127
2019-06-21,567.0,8.06,17.985,8.09,1.6,0.7,144,144,144,144,144,144
2019-06-22,567.0,8.1,17.455,8.08,0.9,0.8,144,144,144,144,144,144
2019-06-23,562.0,7.945,17.11,8.04,1.0,0.7,144,144,144,144,144,144
2019-06-24,558.0,8.05,16.994999999999997,8.06,1.9,0.7,144,144,144,144,144,144
2019-06-25,550.0,8.4,17.505000000000003,8.08,2.1,0.8,144,144,144,144,144,144
2019-06-26,545.0,8.57,17.675,8.16,2.3,1.0,144,144,144,144,144,144
2019-06-27,548.0,8.24,18.175,8.1,1.9,0.9,144,144,144,144,144,144
2019-06-28,546.0,9.4,19.49,8.18,1.9,0.9,144,144,144,144,142,144
2019-06-29,546.0,9.075,19.41,8.22,3.0,1.0,144,144,144,144,144,144
2019-06-30,539.0,10.02,20.785,8.36,2.45,1.0,144,144,144,144,144,144
2019-07-01,541.0,8.82,20.48,8.3,4.0,1.1,144,144,144,144,144,144
2019-07-02,541.0,8.56,20.5,8.28,3.4,1.0,143,143,143,143,143,143
2019-07-03,540.0,8.07,20.48,8.24,3.9,0.9,143,143,143,143,143,143
2019-07-04,540.5,8.01,20.25,8.25,3.55,0.9,138,138,138,138,138,138
2019-07-05,539.0,8.89,20.24,8.32,4.2,1.0,144,144,144,144,144,144
2019-07-06,521.0,11.36,21.02,8.47,10.1,1.2,131,131,131,131,130,131
2019-07-07,526.0,11.645,21.05,8.54,7.4,1.1,144,144,144,144,144,144
2019-07-08,524.0,10.07,20.935000000000002,8.45,6.2,0.9,144,144,144,144,144,144
2019-07-09,523.0,10.004999999999999,21.76,8.455,8.1,1.0,144,144,144,144,144,144
2019-07-10,501.0,11.78,22.22,8.55,13.6,1.3,144,144,144,144,144,144
2019-07-11,505.0,11.07,21.83,8.52,12.7,1.3,125,125,125,125,125,125
2019-07-12,506.0,10.22,21.939999999999998,8.51,11.05,1.1,144,144,144,144,144,144
2019-07-13,496.0,10.635,22.5,8.53,15.9,1.4,144,144,144,144,144,144
2019-07-14,499.0,9.129999999999999,22.6,8.38,10.5,1.1,144,144,144,144,144,144
2019-07-15,499.0,7.99,23.125,8.28,6.8,0.9,144,144,144,144,144,144
2019-07-16,500.0,7.695,23.83,8.2,6.0,1.0,144,144,144,144,144,144
2019-07-17,501.0,7.145,23.585,8.12,6.1,1.1,144,144,144,144,144,144
2019-07-18,500.0,6.5,22.97,8.04,5.7,1.1,131,131,131,131,131,131
2019-07-19,501.0,7.585,23.06,8.114999999999998,7.75,1.4,144,144,144,144,144,144
2019-07-20,500.0,8.55,22.045,8.25,12.2,1.7,144,144,144,144,144,144
2019-07-21,494.0,8.97,21.47,8.38,14.9,1.9,144,144,144,144,144,144
2019-07-22,490.0,11.785,21.375,8.58,14.6,2.0,144,144,144,144,144,144
2019-07-23,484.0,14.24,22.11,8.73,17.25,2.1,144,144,144,144,144,144
2019-07-24,490.0,8.485,21.595,8.31,7.1,1.7,144,144,144,144,144,144
2019-07-25,488.0,9.25,22.05,8.375,8.5,1.9,144,144,144,144,144,144
2019-07-26,486.0,9.31,21.58,8.455,9.4,1.8,144,144,144,144,144,144
2019-07-27,480.0,8.98,20.945,8.53,17.5,2.2,144,144,144,144,144,144
2019-07-28,480.0,10.024999999999999,21.01,8.63,21.4,2.4,144,144,144,144,144,144
2019-07-29,479.0,9.8,20.63,8.68,21.05,2.4,144,144,144,144,144,144
2019-07-30,480.0,9.52,20.29,8.64,22.1,2.7,131,131,131,131,131,131
2019-07-31,479.0,9.265,19.64,8.62,13.4,1.7,144,144,144,144,144,144
2019-08-01,474.0,10.34,20.12,8.69,21.4,2.2,144,144,144,144,144,144
2019-08-02,463.0,12.754999999999999,21.56,8.77,28.1,2.6,144,144,144,144,144,144
2019-08-03,465.0,10.47,21.244999999999997,8.68,23.6,2.0,144,144,144,144,144,144
2019-08-04,460.0,10.825,21.814999999999998,8.73,21.75,2.1,144,144,144,144,144,144
2019-08-05,460.0,10.545,22.005000000000003,8.75,25.85,2.3,144,144,144,144,144,144
2019-08-06,457.0,11.875,22.235,8.815000000000001,32.8,2.6,144,144,144,144,144,144
2019-08-07,454.0,12.35,22.31,8.84,38.0,2.8,144,144,144,144,144,144
2019-08-08,454.0,10.92,21.69,8.79,34.5,2.5,119,119,119,119,119,119
2019-08-09,452.0,12.125,21.255000000000003,8.83,33.5,2.7,144,144,144,144,144,144
2019-08-10,453.0,11.93,21.205,8.8,26.200000000000003,2.5,144,144,144,144,144,144
2019-08-11,450.0,11.01,21.064999999999998,8.78,28.5,2.7,144,144,144,144,144,144
2019-08-12,450.0,11.29,20.83,8.82,29.0,2.9,144,144,144,144,144,144
2019-08-13,448.0,9.945,20.24,8.75,28.6,2.9,144,144,144,144,144,144
2019-08-14,449.0,9.355,19.39,8.715,28.7,2.9,144,144,144,144,144,144
2019-08-15,449.0,10.945,19.689999999999998,8.8,27.8,2.9,144,144,144,144,144,144
2019-08-16,450.0,10.64,19.7,8.78,25.9,2.8,131,131,131,131,131,131
2019-08-17,450.0,10.7,19.83,8.81,25.7,3.2,144,144,144,144,144,144
2019-08-18,451.0,9.52,18.78,8.74,25.35,3.1,144,144,144,144,144,144
2019-08-19,452.0,9.754999999999999,18.314999999999998,8.76,28.7,3.5,144,144,144,144,144,144
2019-08-20,451.0,10.61,18.314999999999998,8.83,26.9,3.6,144,144,144,144,144,144
2019-08-21,451.0,10.98,18.42,8.86,26.8,3.7,144,144,144,144,144,144
2019-08-22,448.0,13.14,19.09,8.94,26.0,4.0,131,131,131,131,131,131
2019-08-23,451.0,10.23,18.535,8.78,20.55,2.95,144,144,144,144,144,144
2019-08-24,450.0,9.035,18.765,8.71,20.0,3.2,144,144,144,144,144,144
2019-08-25,453.0,8.219999999999999,18.76,8.66,15.75,3.2,144,144,144,144,144,144
2019-08-26,449.0,8.77,18.94,8.64,15.2,3.3,144,144,144,144,144,144
2019-08-27,452.0,8.075,18.595,8.55,14.7,3.6,144,144,144,144,144,144
2019-08-28,452.0,8.934999999999999,17.564999999999998,8.53,15.7,4.3,144,144,144,144,144,144
2019-08-29,453.0,8.855,17.27,8.52,14.5,4.6,144,144,144,144,144,144
2019-08-30,453.5,9.415,16.58,8.51,12.1,4.7,144,144,144,144,144,144
2019-08-31,454.0,9.99,16.53,8.54,11.4,5.5,119,119,119,119,119,119
2019-09-01,459.0,10.055,16.53,8.61,10.1,5.7,144,144,144,144,144,144
2019-09-02,458.0,11.425,16.82,8.74,11.8,6.2,144,144,144,144,144,144
2019-09-03,460.5,9.155,16.56,8.6,9.2,5.7,144,144,144,144,144,144
2019-09-04,462.0,8.82,16.345,8.54,9.9,6.3,126,126,126,126,126,126
2019-09-05,461.0,10.4,16.67,8.7,10.8,7.05,144,144,144,144,144,144
2019-09-06,461.0,11.02,16.925,8.745000000000001,11.25,7.1,144,144,144,144,144,144
2019-09-07,461.0,10.93,17.07,8.765,11.25,7.2,144,144,144,144,144,144
2019-09-08,461.0,11.2,17.270000000000003,8.78,11.8,6.4,144,144,144,144,144,144
2019-09-09,463.0,9.39,16.96,8.68,9.7,5.7,144,144,144,144,143,144
2019-09-10,464.0,7.965,16.46,8.56,9.0,5.2,144,144,144,144,144,144
2019-09-11,461.0,7.59,15.7,8.5,9.4,4.95,144,144,144,144,144,144
2019-09-12,461.0,7.445,15.254999999999999,8.44,8.75,4.9,144,144,144,144,144,144
2019-09-13,461.0,7.44,14.83,8.4,7.8,5.3,144,144,144,144,144,144
2019-09-14,462.0,7.925000000000001,14.66,8.425,7.4,5.6,130,130,130,130,130,130
2019-09-15,464.0,8.46,14.98,8.48,6.3,5.1,144,144,144,144,144,144
2019-09-16,464.0,9.625,15.53,8.545,6.7,5.6,144,144,144,144,144,144
2019-09-17,464.0,9.84,16.125,8.585,6.35,5.1,144,144,144,144,144,144
2019-09-18,466.0,9.51,16.74,8.58,6.6,5.1,125,125,125,125,125,125
2019-09-19,465.0,8.97,17.035,8.53,6.5,4.4,144,144,144,144,144,144
2019-09-20,467.0,9.46,17.41,8.545,6.3,3.95,144,144,144,144,144,144
2019-09-21,469.0,7.83,17.3,8.415,6.4,3.5,144,144,144,144,144,144
2019-09-22,468.0,8.64,17.21,8.44,6.8,3.5,144,144,144,144,144,144
2019-09-23,471.0,8.23,16.92,8.43,6.5,3.3,144,144,144,144,144,144
2019-09-24,472.0,9.28,16.79,8.51,6.75,3.4,144,144,144,144,144,144
2019-09-25,473.0,8.66,16.38,8.455,6.8,3.3,144,144,144,144,144,144
2019-09-26,473.0,8.79,15.18,8.44,8.5,3.4,144,144,144,144,144,144
2019-09-27,474.0,8.46,14.57,8.37,7.2,3.2,131,131,131,131,131,131
2019-09-28,476.0,7.88,13.9,8.27,6.7,3.2,144,144,144,144,144,144
2019-09-29,476.0,7.905,12.79,8.23,6.35,3.1,144,144,144,144,144,144
2019-09-30,476.0,8.46,11.64,8.21,6.1,2.9,143,143,143,143,143,143
2019-10-01,474.0,8.87,9.91,8.165,5.8,2.9,126,126,126,126,126,126
2019-10-02,474.0,9.25,9.42,8.18,5.7,3.1,119,119,119,119,119,119
2019-10-03,475.0,9.175,8.9,8.15,5.8,3.1,122,122,122,122,122,122
2019-10-04,476.0,9.31,8.56,8.12,5.7,3.3,57,57,57,57,57,57
2019-10-05,,,,,,,0,0,0,0,0,0
2019-10-06,,,,,,,0,0,0,0,0,0
2019-10-07,,,,,,,0,0,0,0,0,0
2019-10-08,,,,,,,0,0,0,0,0,0
2019-10-09,,,,,,,0,0,0,0,0,0
2019-10-10,,,,,,,0,0,0,0,0,0
2019-10-11,,,,,,,0,0,0,0,0,0
2019-10-12,,,,,,,0,0,0,0,0,0
2019-10-13,,,,,,,0,0,0,0,0,0
2019-10-14,,,,,,,0,0,0,0,0,0
2019-10-15,,,,,,,0,0,0,0,0,0
2019-10-16,,,,,,,0,0,0,0,0,0
2019-10-17,,,,,,,0,0,0,0,0,0
2019-10-18,,,,,,,0,0,0,0,0,0
2019-10-19,,,,,,,0,0,0,0,0,0
2019-10-20,,,,,,,0,0,0,0,0,0
2019-10-21,,,,,,,0,0,0,0,0,0
2019-10-22,,,,,,,0,0,0,0,0,0
2019-10-23,,,,,,,0,0,0,0,0,0
2019-10-24,,,,,,,0,0,0,0,0,0
2019-10-25,,,,,,,0,0,0,0,0,0
2019-10-26,,,,,,,0,0,0,0,0,0
2019-10-27,,,,,,,0,0,0,0,0,0
2019-10-28,,,,,,,0,0,0,0,0,0
2019-10-29,,,,,,,0,0,0,0,0,0
2019-10-30,,,,,,,0,0,0,0,0,0
2019-10-31,,,,,,,0,0,0,0,0,0
2019-11-01,,,,,,,0,0,0,0,0,0
2019-11-02,,,,,,,0,0,0,0,0,0
2019-11-03,,,,,,,0,0,0,0,0,0
2019-11-04,,,,,,,0,0,0,0,0,0
2019-11-05,,,,,,,0,0,0,0,0,0
2019-11-06,,,,,,,0,0,0,0,0,0
2019-11-07,,,,,,,0,0,0,0,0,0
2019-11-08,,,,,,,0,0,0,0,0,0
2019-11-09,,,,,,,0,0,0,0,0,0
2019-11-10,,,,,,,0,0,0,0,0,0
2019-11-11,,,,,,,0,0,0,0,0,0
2019-11-12,,,,,,,0,0,0,0,0,0
2019-11-13,,,,,,,0,0,0,0,0,0
2019-11-14,,,,,,,0,0,0,0,0,0
2019-11-15,,,,,,,0,0,0,0,0,0
2019-11-16,,,,,,,0,0,0,0,0,0
2019-11-17,,,,,,,0,0,0,0,0,0
2019-11-18,,,,,,,0,0,0,0,0,0
2019-11-19,,,,,,,0,0,0,0,0,0
2019-11-20,,,,,,,0,0,0,0,0,0
2019-11-21,,,,,,,0,0,0,0,0,0
2019-11-22,,,,,,,0,0,0,0,0,0
2019-11-23,,,,,,,0,0,0,0,0,0
2019-11-24,,,,,,,0,0,0,0,0,0
2019-11-25,,,,,,,0,0,0,0,0,0
2019-11-26,,,,,,,0,0,0,0,0,0
2019-11-27,,,,,,,0,0,0,0,0,0
2019-11-28,,,,,,,0,0,0,0,0,0
2019-11-29,,,,,,,0,0,0,0,0,0
2019-11-30,,,,,,,0,0,0,0,0,0
2019-12-01,,,,,,,0,0,0,0,0,0
2019-12-02,,,,,,,0,0,0,0,0,0
2019-12-03,,,,,,,0,0,0,0,0,0
2019-12-04,,,,,,,0,0,0,0,0,0
2019-12-05,,,,,,,0,0,0,0,0,0
2019-12-06,,,,,,,0,0,0,0,0,0
2019-12-07,,,,,,,0,0,0,0,0,0
2019-12-08,,,,,,,0,0,0,0,0,0
2019-12-09,,,,,,,0,0,0,0,0,0
2019-12-10,,,,,,,0,0,0,0,0,0
2019-12-11,,,,,,,0,0,0,0,0,0
2019-12-12,,,,,,,0,0,0,0,0,0
2019-12-13,,,,,,,0,0,0,0,0,0
2019-12-14,,,,,,,0,0,0,0,0,0
2019-12-15,,,,,,,0,0,0,0,0,0
2019-12-16,,,,,,,0,0,0,0,0,0
2019-12-17,,,,,,,0,0,0,0,0,0
2019-12-18,,,,,,,0,0,0,0,0,0
2019-12-19,,,,,,,0,0,0,0,0,0
2019-12-20,,,,,,,0,0,0,0,0,0
2019-12-21,,,,,,,0,0,0,0,0,0
2019-12-22,,,,,,,0,0,0,0,0,0
2019-12-23,,,,,,,0,0,0,0,0,0
2019-12-24,,,,,,,0,0,0,0,0,0
2019-12-25,,,,,,,0,0,0,0,0,0
2019-12-26,,,,,,,0,0,0,0,0,0
2019-12-27,,,,,,,0,0,0,0,0,0
2019-12-28,,,,,,,0,0,0,0,0,0
2019-12-29,,,,,,,0,0,0,0,0,0
2019-12-30,,,,,,,0,0,0,0,0,0
2019-12-31,,,,,,,0,0,0,0,0,0
2020-01-01,,,,,,,0,0,0,0,0,0
2020-01-02,,,,,,,0,0,0,0,0,0
2020-01-03,,,,,,,0,0,0,0,0,0
2020-01-04,,,,,,,0,0,0,0,0,0
2020-01-05,,,,,,,0,0,0,0,0,0
2020-01-06,,,,,,,0,0,0,0,0,0
2020-01-07,,,,,,,0,0,0,0,0,0
2020-01-08,,,,,,,0,0,0,0,0,0
2020-01-09,,,,,,,0,0,0,0,0,0
2020-01-10,,,,,,,0,0,0,0,0,0
2020-01-11,,,,,,,0,0,0,0,0,0
2020-01-12,,,,,,,0,0,0,0,0,0
2020-01-13,,,,,,,0,0,0,0,0,0
2020-01-14,,,,,,,0,0,0,0,0,0
2020-01-15,,,,,,,0,0,0,0,0,0
2020-01-16,,,,,,,0,0,0,0,0,0
2020-01-17,,,,,,,0,0,0,0,0,0
2020-01-18,,,,,,,0,0,0,0,0,0
2020-01-19,,,,,,,0,0,0,0,0,0
2020-01-20,,,,,,,0,0,0,0,0,0
2020-01-21,,,,,,,0,0,0,0,0,0
2020-01-22,,,,,,,0,0,0,0,0,0
2020-01-23,,,,,,,0,0,0,0,0,0
2020-01-24,,,,,,,0,0,0,0,0,0
2020-01-25,,,,,,,0,0,0,0,0,0
2020-01-26,,,,,,,0,0,0,0,0,0
2020-01-27,,,,,,,0,0,0,0,0,0
2020-01-28,,,,,,,0,0,0,0,0,0
2020-01-29,,,,,,,0,0,0,0,0,0
2020-01-30,,,,,,,0,0,0,0,0,0
2020-01-31,,,,,,,0,0,0,0,0,0
2020-02-01,,,,,,,0,0,0,0,0,0
2020-02-02,,,,,,,0,0,0,0,0,0
2020-02-03,,,,,,,0,0,0,0,0,0
2020-02-04,,,,,,,0,0,0,0,0,0
2020-02-05,,,,,,,0,0,0,0,0,0
2020-02-06,,,,,,,0,0,0,0,0,0
2020-02-07,,,,,,,0,0,0,0,0,0
2020-02-08,,,,,,,0,0,0,0,0,0
2020-02-09,,,,,,,0,0,0,0,0,0
2020-02-10,,,,,,,0,0,0,0,0,0
2020-02-11,,,,,,,0,0,0,0,0,0
2020-02-12,,,,,,,0,0,0,0,0,0
2020-02-13,,,,,,,0,0,0,0,0,0
2020-02-14,,,,,,,0,0,0,0,0,0
2020-02-15,,,,,,,0,0,0,0,0,0
2020-02-16,,,,,,,0,0,0,0,0,0
2020-02-17,,,,,,,0,0,0,0,0,0
2020-02-18,,,,,,,0,0,0,0,0,0
2020-02-19,,,,,,,0,0,0,0,0,0
2020-02-20,,,,,,,0,0,0,0,0,0
2020-02-21,,,,,,,0,0,0,0,0,0
2020-02-22,,,,,,,0,0,0,0,0,0
2020-02-23,,,,,,,0,0,0,0,0,0
2020-02-24,,,,,,,0,0,0,0,0,0
2020-02-25,,,,,,,0,0,0,0,0,0
2020-02-26,,,,,,,0,0,0,0,0,0
2020-02-27,,,,,,,0,0,0,0,0,0
2020-02-28,,,,,,,0,0,0,0,0,0
2020-02-29,,,,,,,0,0,0,0,0,0
2020-03-01,,,,,,,0,0,0,0,0,0
2020-03-02,,,,,,,0,0,0,0,0,0
2020-03-03,,,,,,,0,0,0,0,0,0
2020-03-04,,,,,,,0,0,0,0,0,0
2020-03-05,,,,,,,0,0,0,0,0,0
2020-03-06,,,,,,,0,0,0,0,0,0
2020-03-07,,,,,,,0,0,0,0,0,0
2020-03-08,,,,,,,0,0,0,0,0,0
2020-03-09,,,,,,,0,0,0,0,0,0
2020-03-10,,,,,,,0,0,0,0,0,0
2020-03-11,,,,,,,0,0,0,0,0,0
2020-03-12,,,,,,,0,0,0,0,0,0
2020-03-13,,,,,,,0,0,0,0,0,0
2020-03-14,,,,,,,0,0,0,0,0,0
2020-03-15,,,,,,,0,0,0,0,0,0
2020-03-16,,,,,,,0,0,0,0,0,0
2020-03-17,,,,,,,0,0,0,0,0,0
2020-03-18,,,,,,,0,0,0,0,0,0
2020-03-19,,,,,,,0,0,0,0,0,0
2020-03-20,,,,,,,0,0,0,0,0,0
2020-03-21,,,,,,,0,0,0,0,0,0
2020-03-22,,,,,,,0,0,0,0,0,0
2020-03-23,,,,,,,0,0,0,0,0,0
2020-03-24,,,,,,,0,0,0,0,0,0
2020-03-25,,,,,,,0,0,0,0,0,0
2020-03-26,,,,,,,0,0,0,0,0,0
2020-03-27,,,,,,,0,0,0,0,0,0
2020-03-28,,,,,,,0,0,0,0,0,0
2020-03-29,,,,,,,0,0,0,0,0,0
2020-03-30,,,,,,,0,0,0,0,0,0
2020-03-31,,,,,,,0,0,0,0,0,0
2020-04-01,,,,,,,0,0,0,0,0,0
2020-04-02,,,,,,,0,0,0,0,0,0
2020-04-03,,,,,,,0,0,0,0,0,0
2020-04-04,,,,,,,0,0,0,0,0,0
2020-04-05,,,,,,,0,0,0,0,0,0
2020-04-06,,,,,,,0,0,0,0,0,0
2020-04-07,,,,,,,0,0,0,0,0,0
2020-04-08,,,,,,,0,0,0,0,0,0
2020-04-09,,,,,,,0,0,0,0,0,0
2020-04-10,,,,,,,0,0,0,0,0,0
2020-04-11,,,,,,,0,0,0,0,0,0
2020-04-12,,,,,,,0,0,0,0,0,0
2020-04-13,,,,,,,0,0,0,0,0,0
2020-04-14,,,,,,,0,0,0,0,0,0
2020-04-15,,,,,,,0,0,0,0,0,0
2020-04-16,,,,,,,0,0,0,0,0,0
2020-04-17,,,,,,,0,0,0,0,0,0
2020-04-18,,,,,,,0,0,0,0,0,0
2020-04-19,,,,,,,0,0,0,0,0,0
2020-04-20,,,,,,,0,0,0,0,0,0
2020-04-21,,,,,,,0,0,0,0,0,0
2020-04-22,,,,,,,0,0,0,0,0,0
2020-04-23,,,,,,,0,0,0,0,0,0
2020-04-24,,,,,,,0,0,0,0,0,0
2020-04-25,,,,,,,0,0,0,0,0,0
2020-04-26,,,,,,,0,0,0,0,0,0
2020-04-27,,,,,,,0,0,0,0,0,0
2020-04-28,,,,,,,0,0,0,0,0,0
2020-04-29,,,,,,,0,0,0,0,0,0
2020-04-30,,,,,,,0,0,0,0,0,0
2020-05-01,,,,,,,0,0,0,0,0,0
2020-05-02,,,,,,,0,0,0,0,0,0
2020-05-03,,,,,,,0,0,0,0,0,0
2020-05-04,,,,,,,0,0,0,0,0,0
2020-05-05,,,,,,,0,0,0,0,0,0
2020-05-06,,,,,,,0,0,0,0,0,0
2020-05-07,,,,,,,0,0,0,0,0,0
2020-05-08,,,,,,,0,0,0,0,0,0
2020-05-09,,,,,,,0,0,0,0,0,0
2020-05-10,,,,,,,0,0,0,0,0,0
2020-05-11,,,,,,,0,0,0,0,0,0
2020-05-12,,,,,,,0,0,0,0,0,0
2020-05-13,,,,,,,0,0,0,0,0,0
2020-05-14,,,,,,,0,0,0,0,0,0
2020-05-15,,,,,,,0,0,0,0,0,0
2020-05-16,,,,,,,0,0,0,0,0,0
2020-05-17,,,,,,,0,0,0,0,0,0
2020-05-18,,,,,,,0,0,0,0,0,0
2020-05-19,,,,,,,0,0,0,0,0,0
2020-05-20,,,,,,,0,0,0,0,0,0
2020-05-21,,,,,,,0,0,0,0,0,0
2020-05-22,,,,,,,0,0,0,0,0,0
2020-05-23,,,,,,,0,0,0,0,0,0
2020-05-24,,,,,,,0,0,0,0,0,0
2020-05-25,,,,,,,0,0,0,0,0,0
2020-05-26,,,,,,,0,0,0,0,0,0
2020-05-27,,,,,,,0,0,0,0,0,0
2020-05-28,,,,,,,0,0,0,0,0,0
2020-05-29,,,,,,,0,0,0,0,0,0
2020-05-30,,,,,,,0,0,0,0,0,0
2020-05-31,,,,,,,0,0,0,0,0,0
